France, Period fertility rates by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 07/09/2018
Year    Age        ASFR
1946     12-    0.00000
1946     13     0.00000
1946     14     0.00019
1946     15     0.00146
1946     16     0.00664
1946     17     0.01952
1946     18     0.04224
1946     19     0.07186
1946     20     0.10359
1946     21     0.13185
1946     22     0.15654
1946     23     0.17087
1946     24     0.18685
1946     25     0.19323
1946     26     0.19543
1946     27     0.18079
1946     28     0.17720
1946     29     0.17035
1946     30     0.16244
1946     31     0.15222
1946     32     0.13940
1946     33     0.12756
1946     34     0.11401
1946     35     0.10033
1946     36     0.08810
1946     37     0.07389
1946     38     0.06178
1946     39     0.05093
1946     40     0.03980
1946     41     0.02948
1946     42     0.02026
1946     43     0.01333
1946     44     0.00747
1946     45     0.00430
1946     46     0.00203
1946     47     0.00071
1946     48     0.00023
1946     49     0.00026
1946     50     0.00000
1946     51     0.00000
1946     52     0.00000
1946     53     0.00000
1946     54     0.00000
1946     55+    0.00000
1947     12-    0.00000
1947     13     0.00000
1947     14     0.00038
1947     15     0.00176
1947     16     0.00739
1947     17     0.02158
1947     18     0.04778
1947     19     0.08592
1947     20     0.12513
1947     21     0.15797
1947     22     0.18391
1947     23     0.19531
1947     24     0.20137
1947     25     0.19932
1947     26     0.19143
1947     27     0.18232
1947     28     0.16619
1947     29     0.15671
1947     30     0.14742
1947     31     0.13792
1947     32     0.12650
1947     33     0.11570
1947     34     0.10402
1947     35     0.09553
1947     36     0.08135
1947     37     0.07330
1947     38     0.06086
1947     39     0.04966
1947     40     0.03874
1947     41     0.03061
1947     42     0.02118
1947     43     0.01354
1947     44     0.00862
1947     45     0.00449
1947     46     0.00218
1947     47     0.00094
1947     48     0.00029
1947     49     0.00012
1947     50     0.00012
1947     51     0.00000
1947     52     0.00000
1947     53     0.00000
1947     54     0.00000
1947     55+    0.00000
1948     12-    0.00000
1948     13     0.00001
1948     14     0.00031
1948     15     0.00197
1948     16     0.00720
1948     17     0.02206
1948     18     0.04838
1948     19     0.08701
1948     20     0.12926
1948     21     0.15978
1948     22     0.18589
1948     23     0.19421
1948     24     0.20170
1948     25     0.19492
1948     26     0.18936
1948     27     0.18013
1948     28     0.17072
1948     29     0.15531
1948     30     0.14474
1948     31     0.13594
1948     32     0.12365
1948     33     0.11299
1948     34     0.10273
1948     35     0.09279
1948     36     0.08189
1948     37     0.06927
1948     38     0.05981
1948     39     0.04871
1948     40     0.03870
1948     41     0.02937
1948     42     0.02122
1948     43     0.01390
1948     44     0.00804
1948     45     0.00432
1948     46     0.00211
1948     47     0.00108
1948     48     0.00038
1948     49     0.00010
1948     50     0.00007
1948     51     0.00000
1948     52     0.00000
1948     53     0.00000
1948     54     0.00000
1948     55+    0.00000
1949     12-    0.00000
1949     13     0.00000
1949     14     0.00032
1949     15     0.00205
1949     16     0.00759
1949     17     0.02241
1949     18     0.04919
1949     19     0.08660
1949     20     0.12767
1949     21     0.16262
1949     22     0.18734
1949     23     0.19756
1949     24     0.20445
1949     25     0.19524
1949     26     0.19056
1949     27     0.18152
1949     28     0.16837
1949     29     0.15818
1949     30     0.14179
1949     31     0.13201
1949     32     0.12286
1949     33     0.11239
1949     34     0.09980
1949     35     0.08895
1949     36     0.07852
1949     37     0.06811
1949     38     0.05656
1949     39     0.04736
1949     40     0.03687
1949     41     0.02795
1949     42     0.01984
1949     43     0.01353
1949     44     0.00782
1949     45     0.00437
1949     46     0.00203
1949     47     0.00088
1949     48     0.00044
1949     49     0.00013
1949     50     0.00009
1949     51     0.00000
1949     52     0.00000
1949     53     0.00000
1949     54     0.00000
1949     55+    0.00000
1950     12-    0.00000
1950     13     0.00000
1950     14     0.00047
1950     15     0.00215
1950     16     0.00804
1950     17     0.02269
1950     18     0.04849
1950     19     0.08605
1950     20     0.12634
1950     21     0.15998
1950     22     0.18568
1950     23     0.19585
1950     24     0.20105
1950     25     0.19140
1950     26     0.18689
1950     27     0.17789
1950     28     0.16576
1950     29     0.15319
1950     30     0.14304
1950     31     0.12730
1950     32     0.11718
1950     33     0.10710
1950     34     0.10053
1950     35     0.08579
1950     36     0.07650
1950     37     0.06574
1950     38     0.05599
1950     39     0.04577
1950     40     0.03619
1950     41     0.02728
1950     42     0.01903
1950     43     0.01265
1950     44     0.00728
1950     45     0.00401
1950     46     0.00184
1950     47     0.00087
1950     48     0.00043
1950     49     0.00021
1950     50     0.00013
1950     51     0.00000
1950     52     0.00000
1950     53     0.00000
1950     54     0.00000
1950     55+    0.00000
1951     12-    0.00000
1951     13     0.00000
1951     14     0.00042
1951     15     0.00180
1951     16     0.00760
1951     17     0.02139
1951     18     0.04608
1951     19     0.08177
1951     20     0.12201
1951     21     0.15634
1951     22     0.18044
1951     23     0.19082
1951     24     0.19586
1951     25     0.18367
1951     26     0.17560
1951     27     0.16777
1951     28     0.15603
1951     29     0.14524
1951     30     0.13341
1951     31     0.12323
1951     32     0.10962
1951     33     0.10032
1951     34     0.09152
1951     35     0.08212
1951     36     0.07125
1951     37     0.06128
1951     38     0.05288
1951     39     0.04341
1951     40     0.03349
1951     41     0.02570
1951     42     0.01841
1951     43     0.01179
1951     44     0.00732
1951     45     0.00369
1951     46     0.00179
1951     47     0.00077
1951     48     0.00032
1951     49     0.00016
1951     50     0.00016
1951     51     0.00000
1951     52     0.00000
1951     53     0.00000
1951     54     0.00000
1951     55+    0.00000
1952     12-    0.00000
1952     13     0.00000
1952     14     0.00042
1952     15     0.00187
1952     16     0.00707
1952     17     0.02051
1952     18     0.04524
1952     19     0.08090
1952     20     0.11955
1952     21     0.15331
1952     22     0.17906
1952     23     0.18911
1952     24     0.19461
1952     25     0.18347
1952     26     0.17437
1952     27     0.16545
1952     28     0.15661
1952     29     0.14388
1952     30     0.13351
1952     31     0.11814
1952     32     0.11138
1952     33     0.09854
1952     34     0.08957
1952     35     0.08201
1952     36     0.07168
1952     37     0.06082
1952     38     0.05130
1952     39     0.04282
1952     40     0.03373
1952     41     0.02466
1952     42     0.01856
1952     43     0.01169
1952     44     0.00686
1952     45     0.00360
1952     46     0.00183
1952     47     0.00065
1952     48     0.00031
1952     49     0.00017
1952     50     0.00022
1952     51     0.00000
1952     52     0.00000
1952     53     0.00000
1952     54     0.00000
1952     55+    0.00000
1953     12-    0.00000
1953     13     0.00009
1953     14     0.00037
1953     15     0.00187
1953     16     0.00715
1953     17     0.01959
1953     18     0.04452
1953     19     0.07882
1953     20     0.11769
1953     21     0.15042
1953     22     0.17661
1953     23     0.18775
1953     24     0.19279
1953     25     0.18281
1953     26     0.17288
1953     27     0.16260
1953     28     0.15002
1953     29     0.13999
1953     30     0.12846
1953     31     0.11542
1953     32     0.10427
1953     33     0.09710
1953     34     0.08470
1953     35     0.07638
1953     36     0.06875
1953     37     0.05971
1953     38     0.04890
1953     39     0.03959
1953     40     0.03101
1953     41     0.02399
1953     42     0.01618
1953     43     0.01103
1953     44     0.00652
1953     45     0.00329
1953     46     0.00157
1953     47     0.00071
1953     48     0.00030
1953     49     0.00015
1953     50     0.00008
1953     51     0.00004
1953     52     0.00005
1953     53     0.00003
1953     54     0.00001
1953     55+    0.00000
1954     12-    0.00000
1954     13     0.00003
1954     14     0.00045
1954     15     0.00177
1954     16     0.00706
1954     17     0.01938
1954     18     0.04342
1954     19     0.07853
1954     20     0.11790
1954     21     0.15208
1954     22     0.17767
1954     23     0.19055
1954     24     0.19387
1954     25     0.18338
1954     26     0.17586
1954     27     0.16339
1954     28     0.15074
1954     29     0.14000
1954     30     0.12879
1954     31     0.11631
1954     32     0.10490
1954     33     0.09245
1954     34     0.08608
1954     35     0.07595
1954     36     0.06709
1954     37     0.06026
1954     38     0.05088
1954     39     0.04027
1954     40     0.03154
1954     41     0.02380
1954     42     0.01645
1954     43     0.01090
1954     44     0.00654
1954     45     0.00333
1954     46     0.00161
1954     47     0.00068
1954     48     0.00026
1954     49     0.00015
1954     50     0.00005
1954     51     0.00005
1954     52     0.00004
1954     53     0.00003
1954     54     0.00001
1954     55+    0.00000
1955     12-    0.00001
1955     13     0.00004
1955     14     0.00042
1955     15     0.00188
1955     16     0.00704
1955     17     0.01951
1955     18     0.04270
1955     19     0.07635
1955     20     0.11627
1955     21     0.15246
1955     22     0.17839
1955     23     0.19026
1955     24     0.19591
1955     25     0.18545
1955     26     0.17615
1955     27     0.16560
1955     28     0.14876
1955     29     0.13652
1955     30     0.12608
1955     31     0.11358
1955     32     0.10218
1955     33     0.09114
1955     34     0.08144
1955     35     0.07432
1955     36     0.06409
1955     37     0.05665
1955     38     0.04830
1955     39     0.04008
1955     40     0.03099
1955     41     0.02273
1955     42     0.01595
1955     43     0.01042
1955     44     0.00623
1955     45     0.00323
1955     46     0.00153
1955     47     0.00060
1955     48     0.00023
1955     49     0.00010
1955     50     0.00005
1955     51     0.00005
1955     52     0.00002
1955     53     0.00002
1955     54     0.00003
1955     55+    0.00002
1956     12-    0.00001
1956     13     0.00008
1956     14     0.00045
1956     15     0.00209
1956     16     0.00713
1956     17     0.01993
1956     18     0.04313
1956     19     0.07782
1956     20     0.11541
1956     21     0.15252
1956     22     0.17994
1956     23     0.19258
1956     24     0.19609
1956     25     0.18666
1956     26     0.17736
1956     27     0.16417
1956     28     0.15098
1956     29     0.13675
1956     30     0.12460
1956     31     0.11212
1956     32     0.10226
1956     33     0.09057
1956     34     0.07991
1956     35     0.07101
1956     36     0.06368
1956     37     0.05391
1956     38     0.04605
1956     39     0.03778
1956     40     0.03083
1956     41     0.02210
1956     42     0.01515
1956     43     0.00981
1956     44     0.00563
1956     45     0.00302
1956     46     0.00147
1956     47     0.00056
1956     48     0.00024
1956     49     0.00010
1956     50     0.00004
1956     51     0.00004
1956     52     0.00004
1956     53     0.00002
1956     54     0.00001
1956     55+    0.00001
1957     12-    0.00000
1957     13     0.00009
1957     14     0.00046
1957     15     0.00226
1957     16     0.00793
1957     17     0.01955
1957     18     0.04058
1957     19     0.07276
1957     20     0.11186
1957     21     0.14921
1957     22     0.17984
1957     23     0.19461
1957     24     0.20137
1957     25     0.19182
1957     26     0.18288
1957     27     0.17186
1957     28     0.15556
1957     29     0.14090
1957     30     0.12680
1957     31     0.11269
1957     32     0.10143
1957     33     0.09118
1957     34     0.08016
1957     35     0.07190
1957     36     0.06193
1957     37     0.05535
1957     38     0.04532
1957     39     0.03689
1957     40     0.02974
1957     41     0.02265
1957     42     0.01501
1957     43     0.00960
1957     44     0.00574
1957     45     0.00299
1957     46     0.00152
1957     47     0.00062
1957     48     0.00016
1957     49     0.00010
1957     50     0.00003
1957     51     0.00002
1957     52     0.00002
1957     53     0.00001
1957     54     0.00002
1957     55+    0.00001
1958     12-    0.00002
1958     13     0.00006
1958     14     0.00038
1958     15     0.00206
1958     16     0.00796
1958     17     0.02147
1958     18     0.04169
1958     19     0.07455
1958     20     0.11224
1958     21     0.14924
1958     22     0.18129
1958     23     0.19644
1958     24     0.19860
1958     25     0.19346
1958     26     0.18177
1958     27     0.16933
1958     28     0.15458
1958     29     0.14029
1958     30     0.12581
1958     31     0.11240
1958     32     0.09991
1958     33     0.08834
1958     34     0.07954
1958     35     0.07035
1958     36     0.06075
1958     37     0.05084
1958     38     0.04555
1958     39     0.03720
1958     40     0.02966
1958     41     0.02174
1958     42     0.01558
1958     43     0.00954
1958     44     0.00593
1958     45     0.00302
1958     46     0.00146
1958     47     0.00059
1958     48     0.00025
1958     49     0.00009
1958     50     0.00004
1958     51     0.00003
1958     52     0.00002
1958     53     0.00001
1958     54     0.00001
1958     55+    0.00001
1959     12-    0.00000
1959     13     0.00008
1959     14     0.00055
1959     15     0.00242
1959     16     0.00879
1959     17     0.02228
1959     18     0.04760
1959     19     0.07737
1959     20     0.11651
1959     21     0.15610
1959     22     0.18660
1959     23     0.20273
1959     24     0.20702
1959     25     0.19739
1959     26     0.18557
1959     27     0.17195
1959     28     0.15878
1959     29     0.14356
1959     30     0.12790
1959     31     0.11427
1959     32     0.10107
1959     33     0.09118
1959     34     0.07980
1959     35     0.07121
1959     36     0.06006
1959     37     0.05275
1959     38     0.04343
1959     39     0.03706
1959     40     0.02889
1959     41     0.02262
1959     42     0.01593
1959     43     0.01047
1959     44     0.00567
1959     45     0.00311
1959     46     0.00141
1959     47     0.00052
1959     48     0.00021
1959     49     0.00011
1959     50     0.00004
1959     51     0.00004
1959     52     0.00001
1959     53     0.00002
1959     54     0.00001
1959     55+    0.00001
1960     12-    0.00001
1960     13     0.00008
1960     14     0.00054
1960     15     0.00256
1960     16     0.00932
1960     17     0.02347
1960     18     0.04922
1960     19     0.08500
1960     20     0.11939
1960     21     0.15666
1960     22     0.18861
1960     23     0.20289
1960     24     0.20667
1960     25     0.19851
1960     26     0.18593
1960     27     0.17182
1960     28     0.15513
1960     29     0.14201
1960     30     0.12710
1960     31     0.11265
1960     32     0.10015
1960     33     0.08796
1960     34     0.07784
1960     35     0.06721
1960     36     0.05930
1960     37     0.05039
1960     38     0.04247
1960     39     0.03421
1960     40     0.02833
1960     41     0.02041
1960     42     0.01513
1960     43     0.00936
1960     44     0.00548
1960     45     0.00280
1960     46     0.00127
1960     47     0.00060
1960     48     0.00026
1960     49     0.00014
1960     50     0.00006
1960     51     0.00000
1960     52     0.00001
1960     53     0.00000
1960     54     0.00001
1960     55+    0.00001
1961     12-    0.00000
1961     13     0.00009
1961     14     0.00051
1961     15     0.00247
1961     16     0.01002
1961     17     0.02532
1961     18     0.05061
1961     19     0.08780
1961     20     0.12886
1961     21     0.16286
1961     22     0.19418
1961     23     0.20816
1961     24     0.21293
1961     25     0.20494
1961     26     0.19262
1961     27     0.17769
1961     28     0.16133
1961     29     0.14533
1961     30     0.13044
1961     31     0.11669
1961     32     0.10262
1961     33     0.09044
1961     34     0.07819
1961     35     0.06858
1961     36     0.05939
1961     37     0.05227
1961     38     0.04298
1961     39     0.03451
1961     40     0.02727
1961     41     0.02130
1961     42     0.01445
1961     43     0.00966
1961     44     0.00573
1961     45     0.00312
1961     46     0.00125
1961     47     0.00051
1961     48     0.00024
1961     49     0.00008
1961     50     0.00005
1961     51     0.00003
1961     52     0.00001
1961     53     0.00002
1961     54     0.00001
1961     55+    0.00001
1962     12-    0.00000
1962     13     0.00005
1962     14     0.00047
1962     15     0.00237
1962     16     0.00933
1962     17     0.02528
1962     18     0.05187
1962     19     0.08688
1962     20     0.12742
1962     21     0.16572
1962     22     0.19272
1962     23     0.20745
1962     24     0.21080
1962     25     0.20378
1962     26     0.19205
1962     27     0.17630
1962     28     0.15997
1962     29     0.14494
1962     30     0.12877
1962     31     0.11472
1962     32     0.10085
1962     33     0.08781
1962     34     0.07677
1962     35     0.06742
1962     36     0.05775
1962     37     0.04923
1962     38     0.04127
1962     39     0.03374
1962     40     0.02620
1962     41     0.01899
1962     42     0.01430
1962     43     0.00933
1962     44     0.00557
1962     45     0.00295
1962     46     0.00138
1962     47     0.00060
1962     48     0.00022
1962     49     0.00008
1962     50     0.00009
1962     51     0.00004
1962     52     0.00001
1962     53     0.00001
1962     54     0.00003
1962     55+    0.00000
1963     12-    0.00000
1963     13     0.00007
1963     14     0.00060
1963     15     0.00224
1963     16     0.00944
1963     17     0.02537
1963     18     0.05555
1963     19     0.09519
1963     20     0.13806
1963     21     0.17438
1963     22     0.20526
1963     23     0.21298
1963     24     0.21647
1963     25     0.20784
1963     26     0.19811
1963     27     0.18137
1963     28     0.16558
1963     29     0.14874
1963     30     0.13312
1963     31     0.11760
1963     32     0.10454
1963     33     0.09142
1963     34     0.08025
1963     35     0.06912
1963     36     0.05889
1963     37     0.05020
1963     38     0.04135
1963     39     0.03407
1963     40     0.02614
1963     41     0.01983
1963     42     0.01353
1963     43     0.00923
1963     44     0.00518
1963     45     0.00285
1963     46     0.00147
1963     47     0.00063
1963     48     0.00025
1963     49     0.00011
1963     50     0.00007
1963     51     0.00003
1963     52     0.00003
1963     53     0.00002
1963     54     0.00001
1963     55+    0.00002
1964     12-    0.00000
1964     13     0.00004
1964     14     0.00055
1964     15     0.00246
1964     16     0.00963
1964     17     0.02583
1964     18     0.05623
1964     19     0.10134
1964     20     0.14567
1964     21     0.18312
1964     22     0.20606
1964     23     0.21405
1964     24     0.21462
1964     25     0.20831
1964     26     0.19532
1964     27     0.18031
1964     28     0.16464
1964     29     0.14865
1964     30     0.13206
1964     31     0.11902
1964     32     0.10339
1964     33     0.09162
1964     34     0.07918
1964     35     0.06931
1964     36     0.05917
1964     37     0.04982
1964     38     0.04168
1964     39     0.03379
1964     40     0.02657
1964     41     0.01958
1964     42     0.01368
1964     43     0.00852
1964     44     0.00527
1964     45     0.00288
1964     46     0.00144
1964     47     0.00058
1964     48     0.00023
1964     49     0.00012
1964     50     0.00006
1964     51     0.00004
1964     52     0.00002
1964     53     0.00002
1964     54     0.00000
1964     55+    0.00001
1965     12-    0.00000
1965     13     0.00008
1965     14     0.00041
1965     15     0.00288
1965     16     0.01023
1965     17     0.02682
1965     18     0.05614
1965     19     0.10023
1965     20     0.14695
1965     21     0.18276
1965     22     0.20290
1965     23     0.20863
1965     24     0.20798
1965     25     0.20104
1965     26     0.19031
1965     27     0.17687
1965     28     0.16023
1965     29     0.14476
1965     30     0.12977
1965     31     0.11384
1965     32     0.10068
1965     33     0.08805
1965     34     0.07777
1965     35     0.06733
1965     36     0.05689
1965     37     0.04769
1965     38     0.03980
1965     39     0.03194
1965     40     0.02494
1965     41     0.01889
1965     42     0.01285
1965     43     0.00819
1965     44     0.00490
1965     45     0.00294
1965     46     0.00130
1965     47     0.00061
1965     48     0.00030
1965     49     0.00009
1965     50     0.00006
1965     51     0.00004
1965     52     0.00003
1965     53     0.00003
1965     54     0.00001
1965     55+    0.00000
1966     12-    0.00000
1966     13     0.00010
1966     14     0.00048
1966     15     0.00243
1966     16     0.00936
1966     17     0.02536
1966     18     0.05483
1966     19     0.09758
1966     20     0.14337
1966     21     0.18111
1966     22     0.20220
1966     23     0.20456
1966     24     0.20436
1966     25     0.19403
1966     26     0.18556
1966     27     0.17420
1966     28     0.15852
1966     29     0.14067
1966     30     0.12852
1966     31     0.11395
1966     32     0.10013
1966     33     0.08748
1966     34     0.07649
1966     35     0.06639
1966     36     0.05628
1966     37     0.04686
1966     38     0.03884
1966     39     0.03173
1966     40     0.02496
1966     41     0.01806
1966     42     0.01280
1966     43     0.00837
1966     44     0.00467
1966     45     0.00259
1966     46     0.00125
1966     47     0.00041
1966     48     0.00027
1966     49     0.00011
1966     50     0.00005
